Script started on Thu 03 Nov 2016 06:17:46 PM CET
P8_38 pinmux file not found!
sudo: no askpass program specified, try setting SUDO_ASKPASS
Cannot write pinmux file: /sys/devices/platform/ocp/ocp*P8_38_pinmux/state
P8_37 pinmux file not found!
sudo: no askpass program specified, try setting SUDO_ASKPASS
Cannot write pinmux file: /sys/devices/platform/ocp/ocp*P8_37_pinmux/state
Pin configuration complete
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python testing/steering_motor/SteeringMotorTestLukas.py 
Input a velocity between 0 and 10 deg/s 2
tdelta = 0.000000
Enter the desired self.angle! The test will start afterwards! -10
Time=0.000376,	 tdelta = 0.000000,	 Angular Velocity = 1.999992	
Time=0.177640,	 delta = 32.142157,	 I = 0.000000	
Time=0.186959,	 delta = 33.864319,	 I = 0.000000	
Time=0.195481,	 delta = 35.545940,	 I = 0.000000	
Time=0.204655,	 delta = 37.645940,	 I = 0.000000	
Time=0.213844,	 delta = 39.462156,	 I = 0.012210	
Time=0.223996,	 delta = 41.482696,	 I = 0.039072	
Time=0.233710,	 delta = 43.503236,	 I = 0.026862	
Time=0.242128,	 delta = 45.024317,	 I = 0.129426	
Time=0.251484,	 delta = 46.859992,	 I = 0.109890	
Time=0.259853,	 delta = 48.624316,	 I = 0.078144	
Time=0.270265,	 delta = 50.753505,	 I = 0.002442	
Time=0.280120,	 delta = 52.535667,	 I = 0.000000	
Time=0.288463,	 delta = 54.342153,	 I = 0.000000	
Time=0.294936,	 delta = 55.415666,	 I = 0.000000	
Time=0.303889,	 delta = 57.236747,	 I = 0.000000	
Time=0.312864,	 delta = 58.984855,	 I = 0.000000	
Time=0.320514,	 delta = 60.371341,	 I = 0.000000	
Time=0.328136,	 delta = 61.868098,	 I = 0.000000	
Time=0.336566,	 delta = 63.591881,	 I = 0.000000	
Time=0.342772,	 delta = 64.934584,	 I = 0.000000	
Time=0.354375,	 delta = 67.148097,	 I = 0.000000	
Time=0.362085,	 delta = 68.703232,	 I = 0.000000	
Time=0.372033,	 delta = 70.759448,	 I = 0.000000	
Time=0.381233,	 delta = 72.471880,	 I = 0.000000	
Time=0.390418,	 delta = 74.429177,	 I = 0.000000	
Time=0.398185,	 delta = 75.932420,	 I = 0.000000	
Time=0.408885,	 delta = 77.883230,	 I = 0.000000	
Time=0.415938,	 delta = 79.485392,	 I = 0.000000	
Time=0.426923,	 delta = 81.595122,	 I = 0.000000	
Time=0.437639,	 delta = 83.763229,	 I = 0.000000	
Time=0.443608,	 delta = 84.898364,	 I = 0.000000	
Time=0.452185,	 delta = 86.610796,	 I = 0.000000	
Time=0.460638,	 delta = 88.543769,	 I = 0.000000	
Time=0.471668,	 delta = 90.572417,	 I = 0.000000	
Time=0.479725,	 delta = 92.279985,	 I = 0.000000	
Time=0.489287,	 delta = 94.086471,	 I = 0.000000	
Time=0.499288,	 delta = 96.152416,	 I = 0.017094	
Time=0.508535,	 delta = 98.012416,	 I = 0.012210	
Time=0.518176,	 delta = 99.989173,	 I = 0.100122	
Time=0.528796,	 delta = 102.098902,	 I = 0.415140	
Time=0.538251,	 delta = 104.114577,	 I = 0.483516	
Time=0.546251,	 delta = 105.658361,	 I = 0.586081	
Time=0.556403,	 delta = 107.667550,	 I = 0.405372	
Time=0.565761,	 delta = 109.556739,	 I = 0.656899	
Time=0.574725,	 delta = 111.359982,	 I = 0.735043	
Time=0.582668,	 delta = 113.200522,	 I = 0.937729	
Time=0.592303,	 delta = 114.861062,	 I = 1.037851	
Time=0.600671,	 delta = 116.516737,	 I = 1.072039	
Time=0.608272,	 delta = 118.049170,	 I = 0.927961	
Time=0.616710,	 delta = 119.956196,	 I = 0.952381	
Time=0.625574,	 delta = 121.676737,	 I = 0.879121	
Traceback (most recent call last):
  File "testing/steering_motor/SteeringMotorTestLukas.py", line 98, in <module>
    test = Test()
  File "testing/steering_motor/SteeringMotorTestLukas.py", line 94, in __init__
    self.steering_motor_drive.set_angular_velocity(0)
  File "/home/debian/chalmersbike/testing/steering_motor/../../actuators/steeringMotor.py", line 40, in set_angular_velocity
    self.set_PWM_duty_cycle(duty_cycle)
  File "/home/debian/chalmersbike/testing/steering_motor/../../actuators/steeringMotor.py", line 31, in set_PWM_duty_cycle
    PWM.set_duty_cycle(steeringMotor_Channel, duty_cycle)
RuntimeError: You must start() the PWM channel first
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easyy[Kstart
easystart.py            easystart_zeroSpeed.py  
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easystart_zeroSpeed.py 
Starting Bike with controller ACTIVE

IMU : Gyro range : 245 deg/s ; Gyro sensitivity : 0.008750 (deg/s)/LSB ; Gyro ODR : 952.0 Hz
IMU : Accel range : 2 g ; Accel sensitivity : 0.000061 g/LSB ; Accel ODR : 952.0 Hz
IMU : WHO_AM_I incorrect ! Read 0xffL, expected 0x68
IMU : SPI failure?^C^CTraceback (most recent call last):
  File "easystart_zeroSpeed.py", line 14, in <module>
    rearmotor = DriveMotor()
  File "/home/debian/chalmersbike/actuators/driveMotor.py", line 12, in __init__
    ADC.setup()
KeyboardInterrupt
(chalmersbike) ]0;debian@beaglebone: ~/chalmersbike[01;32mdebian@beaglebone[00m:[01;34m~/chalmersbike[00m$ python easystart_zeroSpeed.py 
Starting Bike with controller ACTIVE

IMU : Gyro range : 245 deg/s ; Gyro sensitivity : 0.008750 (deg/s)/LSB ; Gyro ODR : 952.0 Hz
IMU : Accel range : 2 g ; Accel sensitivity : 0.000061 g/LSB ; Accel ODR : 952.0 Hz
IMU : Searching for calibration file /home/debian/chalmersbike/sensors/Acc_Cali.txt
IMU : Waiting for calibration data
IMU : Gyroscope calibration finished
IMU : Accelerometer not calibrated, using 0.02458 as roll angle offset


Type a description for the experiment if necessary. Press ENTER to start the experiment. 
EXP LOG PATH is: 
./ExpData_zeroSpeed_blackbike/BikeData_zeroSpeed_20201209-095911.csv

Experiment starting in 5s
Experiment starting in 4s
Experiment starting in 3s

[0.006021] deltadot = 16.076882 ; delta = -1.980000 ; phi = 0.005557 ; phidot = -0.095480
[0.014130] deltadot = 6.823309 ; delta = -1.978378 ; phi = 0.012143 ; phidot = -0.349230
[0.025466] deltadot = 8.827498 ; delta = -1.921622 ; phi = 0.016410 ; phidot = -0.305480
[0.035019] deltadot = 9.120592 ; delta = -1.851892 ; phi = 0.027929 ; phidot = -0.331730
[0.045378] deltadot = 10.080175 ; delta = -1.777297 ; phi = 0.031315 ; phidot = -0.305480
[0.055719] deltadot = 16.590824 ; delta = -1.707568 ; phi = 0.045532 ; phidot = -0.191730
[0.065787] deltadot = 15.302900 ; delta = -1.632973 ; phi = 0.056489 ; phidot = -0.252980
[0.076581] deltadot = 16.475825 ; delta = -1.521081 ; phi = 0.065131 ; phidot = -0.235480
[0.087007] deltadot = 21.597032 ; delta = -1.389730 ; phi = 0.068759 ; phidot = -0.095480
[0.098028] deltadot = 15.796510 ; delta = -1.222703 ; phi = 0.087610 ; phidot = -0.279230
[0.107440] deltadot = 35.173263 ; delta = -1.045946 ; phi = 0.093167 ; phidot = 0.210770
[0.117783] deltadot = 46.403699 ; delta = -0.840000 ; phi = 0.106981 ; phidot = 0.473270
[0.129691] deltadot = 49.448127 ; delta = -0.452432 ; phi = 0.090477 ; phidot = 0.709520
[0.139880] deltadot = 51.484415 ; delta = -0.003243 ; phi = 0.120264 ; phidot = 0.735770
[0.150112] deltadot = 66.690404 ; delta = 0.488108 ; phi = 0.113240 ; phidot = 1.252020
[0.160351] deltadot = 75.525308 ; delta = 1.000541 ; phi = 0.144330 ; phidot = 1.453270
[0.170159] deltadot = 82.007253 ; delta = 1.676757 ; phi = 0.203440 ; phidot = 1.514520
[0.180653] deltadot = 109.323403 ; delta = 2.437297 ; phi = 0.275381 ; phidot = 2.048270
[0.191028] deltadot = 124.714925 ; delta = 3.319459 ; phi = 0.389916 ; phidot = 2.135770
[0.201399] deltadot = 129.825330 ; delta = 4.451351 ; phi = 0.417347 ; phidot = 2.407020
[0.211738] deltadot = 133.179525 ; delta = 5.677297 ; phi = 0.435904 ; phidot = 2.695770
[0.221896] deltadot = 145.994031 ; delta = 6.969730 ; phi = 0.420307 ; phidot = 3.378270
[0.232430] deltadot = 152.906094 ; delta = 8.372432 ; phi = 0.415854 ; phidot = 3.894520
[0.242590] deltadot = 175.695600 ; delta = 9.836757 ; phi = 0.455802 ; phidot = 4.620770
[0.253172] deltadot = 177.566729 ; delta = 11.477838 ; phi = 0.512817 ; phidot = 4.804520
[0.263508] deltadot = 231.331185 ; delta = 13.224324 ; phi = 0.637673 ; phidot = 5.985770
[0.274546] deltadot = 252.520734 ; delta = 15.157297 ; phi = 0.783181 ; phidot = 6.327020
[0.284235] deltadot = 290.683689 ; delta = 17.294595 ; phi = 0.849196 ; phidot = 7.473270
[0.294275] deltadot = 305.217369 ; delta = 19.425405 ; phi = 0.917159 ; phidot = 8.033270
[0.305539] deltadot = 328.495670 ; delta = 21.664865 ; phi = 1.028259 ; phidot = 8.645770
[0.315145] deltadot = 330.938220 ; delta = 23.842703 ; phi = 1.058837 ; phidot = 9.083270
[0.325788] deltadot = 341.035528 ; delta = 26.182703 ; phi = 1.188074 ; phidot = 9.319520
[0.336308] deltadot = 332.662780 ; delta = 28.414054 ; phi = 1.259766 ; phidot = 9.328270
[0.346496] deltadot = 318.946623 ; delta = 30.653514 ; phi = 1.386836 ; phidot = 8.969520
[0.357052] deltadot = 305.427400 ; delta = 32.949730 ; phi = 1.554580 ; phidot = 8.453270
[0.367444] deltadot = 285.589377 ; delta = 35.185946 ; phi = 1.681344 ; phidot = 7.945770
[0.377734] deltadot = 253.786822 ; delta = 37.511351 ; phi = 1.763590 ; phidot = 7.359520
[0.388296] deltadot = 174.890870 ; delta = 39.801081 ; phi = 1.792682 ; phidot = 5.845770
[0.399095] deltadot = 113.055723 ; delta = 42.038919 ; phi = 1.903187 ; phidot = 4.384520
[0.410372] deltadot = 25.338707 ; delta = 43.835676 ; phi = 1.928670 ; phidot = 2.555770
[0.419580] deltadot = -75.049394 ; delta = 44.918919 ; phi = 1.997906 ; phidot = 0.062020
[0.430215] deltadot = -165.672599 ; delta = 45.167027 ; phi = 1.864198 ; phidot = -1.512980
[0.440517] deltadot = -236.752453 ; delta = 44.555676 ; phi = 1.877390 ; phidot = -3.446730
[0.451745] deltadot = -281.399147 ; delta = 43.157838 ; phi = 2.124955 ; phidot = -5.931730
[0.461916] deltadot = -314.346150 ; delta = 41.025405 ; phi = 2.042055 ; phidot = -6.876730
[0.471559] deltadot = -347.723054 ; delta = 39.111892 ; phi = 1.950358 ; phidot = -7.742980
[0.481896] deltadot = -374.874845 ; delta = 36.916216 ; phi = 1.744756 ; phidot = -8.031730
[0.492358] deltadot = -453.038499 ; delta = 34.740000 ; phi = 1.614810 ; phidot = -9.886730
[0.503419] deltadot = -483.144880 ; delta = 32.422703 ; phi = 1.659542 ; phidot = -11.356730
[0.513652] deltadot = -488.524709 ; delta = 30.131351 ; phi = 1.727823 ; phidot = -12.319230
[0.524543] deltadot = -463.124407 ; delta = 27.942162 ; phi = 1.590445 ; phidot = -11.619230
[0.534037] deltadot = -461.995087 ; delta = 25.725405 ; phi = 1.393494 ; phidot = -11.260480
[0.544446] deltadot = -522.963181 ; delta = 23.466486 ; phi = 1.342026 ; phidot = -13.054230
[0.554621] deltadot = -500.756951 ; delta = 21.267568 ; phi = 1.188101 ; phidot = -12.362980
[0.565154] deltadot = -519.361396 ; delta = 19.011892 ; phi = 0.974837 ; phidot = -12.424230
[0.576883] deltadot = -562.785025 ; delta = 17.239459 ; phi = 0.943480 ; phidot = -13.762980
[0.586543] deltadot = -575.769345 ; delta = 16.650811 ; phi = 0.878732 ; phidot = -13.937980
[0.597276] deltadot = -560.450833 ; delta = 16.712432 ; phi = 0.798366 ; phidot = -13.202980
[0.607785] deltadot = -639.537694 ; delta = 16.926486 ; phi = 0.123990 ; phidot = -12.170480
[0.618328] deltadot = -828.358700 ; delta = 17.020541 ; phi = -0.516112 ; phidot = -13.990480
[0.628277] deltadot = -919.454022 ; delta = 16.892432 ; phi = -0.737751 ; phidot = -15.285480
[0.638360] deltadot = -963.526402 ; delta = 16.461081 ; phi = -0.886506 ; phidot = -15.819230
[0.648840] deltadot = -989.745077 ; delta = 15.672973 ; phi = -0.732817 ; phidot = -17.306730
[0.659199] deltadot = -884.465725 ; delta = 14.591351 ; phi = -0.670962 ; phidot = -15.259230
[0.670116] deltadot = -803.520464 ; delta = 13.174054 ; phi = -0.539816 ; phidot = -14.182980
[0.680710] deltadot = -683.808006 ; delta = 11.719459 ; phi = -0.795665 ; phidot = -10.499230
[0.690539] deltadot = -709.681355 ; delta = 10.394595 ; phi = -1.181927 ; phidot = -9.772980
[0.701740] deltadot = -756.383779 ; delta = 9.047027 ; phi = -1.336456 ; phidot = -10.560480
[0.711469] deltadot = -712.216372 ; delta = 8.108108 ; phi = -1.314181 ; phidot = -9.799230
[0.721500] deltadot = -705.942962 ; delta = 7.367027 ; phi = -1.327040 ; phidot = -9.764230
[0.732160] deltadot = -714.982116 ; delta = 6.968108 ; phi = -1.306510 ; phidot = -10.166730
[0.741944] deltadot = -735.049120 ; delta = 6.888649 ; phi = -1.444461 ; phidot = -10.079230
[0.752849] deltadot = -744.477378 ; delta = 6.972973 ; phi = -1.519504 ; phidot = -9.965480
[0.763135] deltadot = -775.990815 ; delta = 7.068649 ; phi = -1.676142 ; phidot = -10.035480
[0.773761] deltadot = -785.514338 ; delta = 7.156216 ; phi = -1.771815 ; phidot = -9.834230
[0.784278] deltadot = -763.172022 ; delta = 7.221081 ; phi = -1.889343 ; phidot = -8.766730
[0.794323] deltadot = -817.632755 ; delta = 7.268108 ; phi = -2.095165 ; phidot = -9.195480
[0.804848] deltadot = -817.323587 ; delta = 7.298919 ; phi = -2.221465 ; phidot = -8.635480
[0.815209] deltadot = -743.005155 ; delta = 7.313514 ; phi = -2.183867 ; phidot = -6.981730
[0.825910] deltadot = -685.039714 ; delta = 7.313514 ; phi = -2.166485 ; phidot = -5.642980
[0.835792] deltadot = -714.075185 ; delta = 7.313514 ; phi = -2.344715 ; phidot = -5.581730
[0.845998] deltadot = -818.408746 ; delta = 7.313514 ; phi = -2.498400 ; phidot = -7.462980
[0.856483] deltadot = -833.686787 ; delta = 7.316757 ; phi = -2.513602 ; phidot = -7.769230
[0.867201] deltadot = -772.129932 ; delta = 7.365405 ; phi = -2.481398 ; phidot = -6.395480
[0.878051] deltadot = -794.705323 ; delta = 7.504865 ; phi = -2.599351 ; phidot = -6.404230
[0.887753] deltadot = -863.174590 ; delta = 7.725405 ; phi = -2.720867 ; phidot = -7.497980
[0.899040] deltadot = -918.655274 ; delta = 8.091892 ; phi = -2.793515 ; phidot = -8.451730
[0.908619] deltadot = -931.669261 ; delta = 8.494054 ; phi = -2.829014 ; phidot = -8.521730
[0.919408] deltadot = -929.578916 ; delta = 8.907568 ; phi = -2.881930 ; phidot = -8.145480
[0.929265] deltadot = -922.994550 ; delta = 9.319459 ; phi = -2.990618 ; phidot = -7.419230
[0.939676] deltadot = -967.780035 ; delta = 9.690811 ; phi = -3.146482 ; phidot = -7.751730
[0.950559] deltadot = -997.460050 ; delta = 10.047568 ; phi = -3.246172 ; phidot = -7.961730
[0.960409] deltadot = -998.976971 ; delta = 10.380000 ; phi = -3.299544 ; phidot = -7.690480
[0.970743] deltadot = -995.190637 ; delta = 10.680000 ; phi = -3.363223 ; phidot = -7.252980
[0.981377] deltadot = -1021.058972 ; delta = 10.967027 ; phi = -3.451241 ; phidot = -7.436730
[0.991595] deltadot = -1046.428990 ; delta = 11.218378 ; phi = -3.489734 ; phidot = -7.830480
[1.001731] deltadot = -1068.561424 ; delta = 11.451892 ; phi = -3.545359 ; phidot = -8.075480
[1.012583] deltadot = -1061.367948 ; delta = 11.665946 ; phi = -3.600531 ; phidot = -7.611730
[1.022390] deltadot = -1067.401140 ; delta = 11.862162 ; phi = -3.682753 ; phidot = -7.357980
[1.032969] deltadot = -1085.681662 ; delta = 12.066486 ; phi = -3.793192 ; phidot = -7.279230
[1.043307] deltadot = -1100.316183 ; delta = 12.308108 ; phi = -3.872902 ; phidot = -7.235480
[1.053687] deltadot = -1118.645612 ; delta = 12.624324 ; phi = -3.951200 ; phidot = -7.270480
[1.064162] deltadot = -1129.371924 ; delta = 12.982703 ; phi = -3.992363 ; phidot = -7.270480
[1.074261] deltadot = -1108.185077 ; delta = 13.350811 ; phi = -4.012818 ; phidot = -6.579230
[1.085220] deltadot = -1126.587869 ; delta = 13.720541 ; phi = -4.068360 ; phidot = -6.701730
[1.095758] deltadot = -1139.945893 ; delta = 14.041622 ; phi = -4.162898 ; phidot = -6.544230
[1.105974] deltadot = -1176.341025 ; delta = 14.349730 ; phi = -4.242360 ; phidot = -7.016730
[1.117148] deltadot = -1183.687559 ; delta = 14.631892 ; phi = -4.331394 ; phidot = -6.745480
[1.128154] deltadot = -1197.248509 ; delta = 14.897838 ; phi = -4.417907 ; phidot = -6.640480
[1.136977] deltadot = -1196.070520 ; delta = 15.118378 ; phi = -4.502659 ; phidot = -6.194230
[1.148580] deltadot = -1219.016064 ; delta = 15.355135 ; phi = -4.591078 ; phidot = -6.316730
[1.158748] deltadot = -1227.668885 ; delta = 15.540000 ; phi = -4.674528 ; phidot = -6.124230
[1.169331] deltadot = -1228.827974 ; delta = 15.711892 ; phi = -4.760934 ; phidot = -5.739230
[1.180344] deltadot = -1248.250025 ; delta = 15.867568 ; phi = -4.846005 ; phidot = -5.809230
[1.190430] deltadot = -1244.937081 ; delta = 16.018378 ; phi = -4.898155 ; phidot = -5.467980
[1.201297] deltadot = -1249.547688 ; delta = 16.206486 ; phi = -4.954538 ; phidot = -5.292980
[1.210380] deltadot = -1250.286575 ; delta = 16.383243 ; phi = -4.995743 ; phidot = -5.091730
[1.221497] deltadot = -1245.810527 ; delta = 16.608649 ; phi = -5.037276 ; phidot = -4.750480
[1.232005] deltadot = -1255.805734 ; delta = 16.824324 ; phi = -5.098263 ; phidot = -4.680480
[1.241901] deltadot = -1251.928276 ; delta = 17.018919 ; phi = -5.161063 ; phidot = -4.269230
[1.253352] deltadot = -1256.642252 ; delta = 17.215135 ; phi = -5.221644 ; phidot = -4.076730
[1.264097] deltadot = -1257.527429 ; delta = 17.374054 ; phi = -5.282885 ; phidot = -3.796730
[1.273918] deltadot = -1256.925686 ; delta = 17.505405 ; phi = -5.325059 ; phidot = -3.569230
[1.284456] deltadot = -1245.002799 ; delta = 17.623784 ; phi = -5.364780 ; phidot = -3.079230
[1.294620] deltadot = -1230.546387 ; delta = 17.717838 ; phi = -5.387453 ; phidot = -2.606730
[1.305194] deltadot = -1226.313229 ; delta = 17.797297 ; phi = -5.407871 ; phidot = -2.396730
[1.315545] deltadot = -1205.179731 ; delta = 17.854054 ; phi = -5.437408 ; phidot = -1.740480
[1.325789] deltadot = -1206.843324 ; delta = 17.894595 ; phi = -5.464876 ; phidot = -1.652980
[1.336265] deltadot = -1180.355163 ; delta = 17.915676 ; phi = -5.486363 ; phidot = -0.909230
[1.346278] deltadot = -1173.937126 ; delta = 17.920541 ; phi = -5.496456 ; phidot = -0.707980
[1.356789] deltadot = -1151.641361 ; delta = 17.920541 ; phi = -5.496155 ; phidot = -0.165480
[1.367141] deltadot = -1158.280599 ; delta = 17.920541 ; phi = -5.505289 ; phidot = -0.287980
[1.377489] deltadot = -1142.157935 ; delta = 17.920541 ; phi = -5.507435 ; phidot = 0.114520
[1.387707] deltadot = -1140.898277 ; delta = 17.920541 ; phi = -5.528694 ; phidot = 0.237020
[1.397870] deltadot = -1124.422803 ; delta = 17.920541 ; phi = -5.524793 ; phidot = 0.622020
[1.408278] deltadot = -1097.943402 ; delta = 17.920541 ; phi = -5.517071 ; phidot = 1.234520
[1.418420] deltadot = -1079.149876 ; delta = 17.920541 ; phi = -5.506154 ; phidot = 1.645770
[1.428748] deltadot = -1059.216464 ; delta = 17.920541 ; phi = -5.502985 ; phidot = 2.118270
[1.439039] deltadot = -1064.701089 ; delta = 17.920541 ; phi = -5.495462 ; phidot = 1.952020
[1.449549] deltadot = -1045.803454 ; delta = 17.920541 ; phi = -5.475849 ; phidot = 2.328270
[1.459796] deltadot = -1038.631860 ; delta = 17.920541 ; phi = -5.455600 ; phidot = 2.415770
[1.469953] deltadot = -1038.786183 ; delta = 17.920541 ; phi = -5.432150 ; phidot = 2.310770
[1.480914] deltadot = -1012.468672 ; delta = 17.920541 ; phi = -5.401020 ; phidot = 2.818270
[1.491546] deltadot = -1005.002343 ; delta = 17.920541 ; phi = -5.354784 ; phidot = 2.800770
[1.502210] deltadot = -968.884140 ; delta = 17.920541 ; phi = -5.312873 ; phidot = 3.500770
[1.512311] deltadot = -961.836963 ; delta = 17.920541 ; phi = -5.285219 ; phidot = 3.553270
[1.522330] deltadot = -972.348110 ; delta = 17.920541 ; phi = -5.265558 ; phidot = 3.212020
[1.532899] deltadot = -950.560098 ; delta = 17.920541 ; phi = -5.239750 ; phidot = 3.632020
[1.543839] deltadot = -944.906130 ; delta = 17.920541 ; phi = -5.197672 ; phidot = 3.588270
[1.553883] deltadot = -931.749382 ; delta = 17.920541 ; phi = -5.149689 ; phidot = 3.702020
[1.564356] deltadot = -920.505679 ; delta = 17.920541 ; phi = -5.090219 ; phidot = 3.719520
[1.574497] deltadot = -899.058179 ; delta = 17.920541 ; phi = -5.042013 ; phidot = 4.034520
[1.585091] deltadot = -900.732581 ; delta = 17.920541 ; phi = -4.994722 ; phidot = 3.789520
[1.595843] deltadot = -882.093516 ; delta = 17.920541 ; phi = -4.950221 ; phidot = 4.052020
[1.606989] deltadot = -884.256206 ; delta = 17.920541 ; phi = -4.913796 ; phidot = 3.842020
[1.616409] deltadot = -878.766763 ; delta = 17.920541 ; phi = -4.870621 ; phidot = 3.789520
[1.627559] deltadot = -869.379718 ; delta = 17.920541 ; phi = -4.819614 ; phidot = 3.798270
[1.637128] deltadot = -849.645697 ; delta = 17.920541 ; phi = -4.760820 ; phidot = 4.025770
[1.648569] deltadot = -833.991774 ; delta = 17.920541 ; phi = -4.710889 ; phidot = 4.192020
[1.657959] deltadot = -833.496009 ; delta = 17.920541 ; phi = -4.671605 ; phidot = 4.034520
[1.668372] deltadot = -827.792010 ; delta = 17.920541 ; phi = -4.635326 ; phidot = 4.017020
[1.678417] deltadot = -828.404617 ; delta = 17.920541 ; phi = -4.594196 ; phidot = 3.824520
[1.688918] deltadot = -820.726803 ; delta = 17.920541 ; phi = -4.548792 ; phidot = 3.815770
[1.699607] deltadot = -805.571143 ; delta = 17.920541 ; phi = -4.501677 ; phidot = 3.982020
[1.709780] deltadot = -797.246671 ; delta = 17.920541 ; phi = -4.452619 ; phidot = 3.973270
[1.720304] deltadot = -783.240062 ; delta = 17.920541 ; phi = -4.405915 ; phidot = 4.113270
[1.730363] deltadot = -777.497460 ; delta = 17.920541 ; phi = -4.361310 ; phidot = 4.060770
[1.742489] deltadot = -770.122355 ; delta = 17.920541 ; phi = -4.323696 ; phidot = 4.078270
[1.751237] deltadot = -775.115076 ; delta = 17.920541 ; phi = -4.295152 ; phidot = 3.833270
[1.761498] deltadot = -756.545735 ; delta = 17.920541 ; phi = -4.253073 ; phidot = 4.104520
[1.771792] deltadot = -756.757164 ; delta = 17.920541 ; phi = -4.203596 ; phidot = 3.885770
[1.781900] deltadot = -740.308864 ; delta = 17.920541 ; phi = -4.153232 ; phidot = 4.069520
[1.792437] deltadot = -727.709191 ; delta = 17.920541 ; phi = -4.102315 ; phidot = 4.157020
[1.803213] deltadot = -719.488684 ; delta = 17.920541 ; phi = -4.053845 ; phidot = 4.148270
[1.813404] deltadot = -708.404762 ; delta = 17.920541 ; phi = -4.009465 ; phidot = 4.227020
[1.823634] deltadot = -708.281715 ; delta = 17.920541 ; phi = -3.968234 ; phidot = 4.052020
[1.834693] deltadot = -697.284231 ; delta = 17.920541 ; phi = -3.918262 ; phidot = 4.104520
[1.844670] deltadot = -690.427290 ; delta = 17.920541 ; phi = -3.861281 ; phidot = 4.025770
[1.855362] deltadot = -673.709773 ; delta = 17.920541 ; phi = -3.795207 ; phidot = 4.148270
[1.865684] deltadot = -664.986597 ; delta = 17.920541 ; phi = -3.745924 ; phidot = 4.148270
[1.876248] deltadot = -648.450577 ; delta = 17.920541 ; phi = -3.688983 ; phidot = 4.305770
[1.886297] deltadot = -630.811122 ; delta = 17.920541 ; phi = -3.644049 ; phidot = 4.542020
[1.896979] deltadot = -629.363339 ; delta = 17.920541 ; phi = -3.591279 ; phidot = 4.349520
[1.908031] deltadot = -634.096439 ; delta = 17.920541 ; phi = -3.551135 ; phidot = 4.060770
[1.917551] deltadot = -617.990394 ; delta = 17.920541 ; phi = -3.506757 ; phidot = 4.262020
[1.928289] deltadot = -606.012185 ; delta = 17.920541 ; phi = -3.455298 ; phidot = 4.332020
[1.938645] deltadot = -601.505089 ; delta = 17.920541 ; phi = -3.403486 ; phidot = 4.218270
[1.948687] deltadot = -598.412590 ; delta = 17.920541 ; phi = -3.357638 ; phidot = 4.095770
[1.958708] deltadot = -588.182494 ; delta = 17.920541 ; phi = -3.318083 ; phidot = 4.174520
[1.969255] deltadot = -583.223597 ; delta = 17.923784 ; phi = -3.273676 ; phidot = 4.104520
[1.979617] deltadot = -585.475517 ; delta = 17.927027 ; phi = -3.231498 ; phidot = 3.868270
[1.989881] deltadot = -560.152034 ; delta = 17.928649 ; phi = -3.179547 ; phidot = 4.262020
[2.000560] deltadot = -544.992397 ; delta = 17.928649 ; phi = -3.128356 ; phidot = 4.410770
[2.011198] deltadot = -550.911501 ; delta = 17.928649 ; phi = -3.080723 ; phidot = 4.060770
[2.020948] deltadot = -530.199216 ; delta = 17.930270 ; phi = -3.036583 ; phidot = 4.375770
[2.031302] deltadot = -535.008643 ; delta = 17.931892 ; phi = -2.992728 ; phidot = 4.069520
[2.041748] deltadot = -529.169937 ; delta = 17.936757 ; phi = -2.949343 ; phidot = 4.025770
[2.052456] deltadot = -511.165480 ; delta = 17.940000 ; phi = -2.900144 ; phidot = 4.253270
[2.063614] deltadot = -508.497539 ; delta = 17.941622 ; phi = -2.850527 ; phidot = 4.104520
[2.073281] deltadot = -497.903715 ; delta = 17.943243 ; phi = -2.802748 ; phidot = 4.157020
[2.083818] deltadot = -488.071798 ; delta = 17.944865 ; phi = -2.749139 ; phidot = 4.165770
[2.093900] deltadot = -472.456255 ; delta = 17.944865 ; phi = -2.699426 ; phidot = 4.332020
[2.104645] deltadot = -473.869161 ; delta = 17.944865 ; phi = -2.654711 ; phidot = 4.104520
[2.115756] deltadot = -456.244777 ; delta = 17.944865 ; phi = -2.603782 ; phidot = 4.314520
[2.125234] deltadot = -447.700019 ; delta = 17.944865 ; phi = -2.557533 ; phidot = 4.323270
[2.135900] deltadot = -448.872475 ; delta = 17.944865 ; phi = -2.507406 ; phidot = 4.078270
[2.145903] deltadot = -436.742570 ; delta = 17.944865 ; phi = -2.461171 ; phidot = 4.174520
[2.156447] deltadot = -418.827161 ; delta = 17.946486 ; phi = -2.404456 ; phidot = 4.367020
[2.166585] deltadot = -420.353399 ; delta = 17.948108 ; phi = -2.358266 ; phidot = 4.130770
[2.176991] deltadot = -411.035541 ; delta = 17.951351 ; phi = -2.311528 ; phidot = 4.157020
[2.187429] deltadot = -407.990967 ; delta = 17.954595 ; phi = -2.267802 ; phidot = 4.043270
[2.197719] deltadot = -396.276659 ; delta = 17.961081 ; phi = -2.223563 ; phidot = 4.139520
